"","product","orderId","clientId","gender","orderdate","grossmarg"
"2140","瓶裝水",236,240,"女性",2017-03-27,10
"2141","瓶裝水",154,26,"男性",2017-03-28,10
"2142","瓶裝水",319,293,"女性",2017-02-18,10
"2143","瓶裝水",292,213,"男性",2017-03-12,10
"2144","瓶裝水",238,189,"男性",2017-01-15,10
"2145","瓶裝水",319,293,"女性",2017-02-18,10
"2146","瓶裝水",489,27,"男性",2017-03-14,10
"2147","瓶裝水",238,189,"男性",2017-01-15,10
"2148","瓶裝水",239,15,"女性",2017-03-15,10
"2149","瓶裝水",320,197,"女性",2017-03-09,10
"2150","瓶裝水",155,219,"女性",2017-03-12,10
"2151","瓶裝水",320,197,"女性",2017-03-09,10
"2152","瓶裝水",490,47,"男性",2017-02-22,10
"2153","瓶裝水",87,170,"女性",2017-03-07,10
"2154","瓶裝水",269,246,"男性",2017-03-15,10
"2155","瓶裝水",382,133,"男性",2017-01-18,10
"2156","瓶裝水",212,147,"男性",2017-03-31,10
"2157","瓶裝水",240,184,"男性",2017-02-03,10
"2158","瓶裝水",269,246,"男性",2017-03-15,10
"2159","瓶裝水",21,75,"男性",2017-04-08,10
"2160","瓶裝水",240,184,"男性",2017-02-03,10
"2161","瓶裝水",70,57,"女性",2017-04-11,10
"2162","瓶裝水",296,77,"女性",2017-04-05,10
"2163","瓶裝水",158,172,"女性",2017-02-14,10
"2164","瓶裝水",186,95,"女性",2017-02-23,10
"2165","瓶裝水",484,159,"男性",2017-04-04,10
"2166","瓶裝水",71,208,"男性",2017-01-04,10
"2167","瓶裝水",411,237,"男性",2017-04-07,10
"2168","瓶裝水",71,208,"男性",2017-01-04,10
"2169","瓶裝水",71,208,"男性",2017-01-04,10
"2170","瓶裝水",327,200,"男性",2017-01-16,10
"2171","瓶裝水",217,267,"女性",2017-01-04,10
"2172","瓶裝水",72,80,"男性",2017-03-13,10
"2173","瓶裝水",414,218,"男性",2017-02-15,10
"2174","瓶裝水",243,173,"男性",2017-02-09,10
"2175","瓶裝水",244,217,"女性",2017-01-11,10
"2176","瓶裝水",244,217,"女性",2017-01-11,10
"2177","瓶裝水",73,153,"男性",2017-01-14,10
"2178","瓶裝水",162,105,"男性",2017-03-07,10
"2179","瓶裝水",274,113,"男性",2017-02-21,10
"2180","瓶裝水",50,226,"女性",2017-02-01,10
"2181","瓶裝水",220,123,"女性",2017-04-10,10
"2182","瓶裝水",27,10,"男性",2017-04-08,10
"2183","瓶裝水",246,193,"男性",2017-02-09,10
"2184","瓶裝水",163,106,"男性",2017-02-12,10
"2185","瓶裝水",192,7,"女性",2017-02-04,10
"2186","瓶裝水",329,270,"男性",2017-02-02,10
"2187","瓶裝水",247,19,"女性",2017-01-20,10
"2188","瓶裝水",500,153,"男性",2017-02-17,10
"2189","瓶裝水",76,218,"男性",2017-03-06,10
"2190","瓶裝水",469,47,"男性",2017-03-09,10
"2191","瓶裝水",248,206,"女性",2017-01-08,10
"2192","瓶裝水",77,218,"男性",2017-02-28,10
"2193","瓶裝水",166,116,"女性",2017-04-01,10
"2194","瓶裝水",2,276,"男性",2017-02-18,10
"2195","瓶裝水",222,284,"女性",2017-01-19,10
"2196","瓶裝水",166,116,"女性",2017-04-01,10
"2197","瓶裝水",420,38,"女性",2017-02-26,10
"2198","瓶裝水",2,276,"男性",2017-02-18,10
"2199","瓶裝水",2,276,"男性",2017-02-18,10
"2200","瓶裝水",249,39,"女性",2017-01-25,10
"2201","瓶裝水",167,295,"女性",2017-03-22,10
"2202","瓶裝水",503,274,"男性",2017-02-09,10
"2203","瓶裝水",168,198,"女性",2017-02-16,10
"2204","瓶裝水",4,95,"女性",2017-03-28,10
"2205","瓶裝水",4,95,"女性",2017-03-28,10
"2206","瓶裝水",196,205,"女性",2017-03-22,10
"2207","瓶裝水",4,95,"女性",2017-03-28,10
"2208","瓶裝水",252,136,"男性",2017-02-03,10
"2209","瓶裝水",306,94,"女性",2017-02-08,10
"2210","瓶裝水",335,62,"女性",2017-03-27,10
"2211","瓶裝水",423,219,"女性",2017-03-17,10
"2212","瓶裝水",225,160,"女性",2017-04-11,10
"2213","瓶裝水",252,136,"男性",2017-02-03,10
"2214","瓶裝水",252,136,"男性",2017-02-03,10
"2215","瓶裝水",5,253,"女性",2017-01-27,10
"2216","瓶裝水",253,133,"男性",2017-02-10,10
"2217","瓶裝水",253,133,"男性",2017-02-10,10
"2218","瓶裝水",449,36,"女性",2017-02-21,10
"2219","瓶裝水",113,250,"女性",2017-01-12,10
"2220","瓶裝水",6,34,"男性",2017-03-16,10
"2221","瓶裝水",171,195,"女性",2017-03-28,10
"2222","瓶裝水",477,244,"女性",2017-02-27,10
"2223","瓶裝水",400,172,"女性",2017-02-24,10
"2224","瓶裝水",36,222,"女性",2017-02-01,10
"2225","瓶裝水",9,93,"女性",2017-01-16,10
"2226","瓶裝水",283,130,"男性",2017-01-23,10
"2227","瓶裝水",199,256,"男性",2017-04-02,10
"2228","瓶裝水",256,146,"女性",2017-02-04,10
"2229","瓶裝水",510,168,"女性",2017-01-11,10
"2230","瓶裝水",401,199,"女性",2017-03-29,10
"2231","瓶裝水",174,67,"男性",2017-03-19,10
"2232","瓶裝水",87,170,"女性",2017-03-07,10
"2233","瓶裝水",175,99,"男性",2017-01-17,10
"2234","瓶裝水",402,33,"男性",2017-04-06,10
"2235","瓶裝水",146,222,"女性",2017-02-26,10
"2236","瓶裝水",512,130,"男性",2017-02-19,10
"2237","瓶裝水",258,33,"男性",2017-03-10,10
"2238","瓶裝水",176,281,"女性",2017-03-07,10
"2239","瓶裝水",89,13,"男性",2017-02-19,10
"2240","瓶裝水",259,104,"女性",2017-02-16,10
"2241","瓶裝水",259,104,"女性",2017-02-16,10
"2242","瓶裝水",11,202,"男性",2017-01-08,10
"2243","瓶裝水",63,229,"女性",2017-02-22,10
"2244","瓶裝水",316,106,"男性",2017-03-06,10
"2245","瓶裝水",260,239,"女性",2017-03-15,10
"2246","瓶裝水",514,42,"男性",2017-01-19,10
"2247","瓶裝水",90,62,"女性",2017-02-17,10
"2248","瓶裝水",91,221,"男性",2017-03-24,10
"2249","瓶裝水",260,239,"女性",2017-03-15,10
"2250","瓶裝水",346,13,"男性",2017-03-16,10
"2251","瓶裝水",515,148,"女性",2017-02-19,10
"2252","瓶裝水",515,148,"女性",2017-02-19,10
"2253","瓶裝水",428,31,"男性",2017-02-22,10
"2254","瓶裝水",14,297,"女性",2017-01-21,10
"2255","瓶裝水",515,148,"女性",2017-02-19,10
"2256","瓶裝水",317,69,"男性",2017-04-01,10
"2257","瓶裝水",65,180,"女性",2017-01-16,10
"2258","瓶裝水",263,20,"男性",2017-03-14,10
"2259","瓶裝水",65,180,"女性",2017-01-16,10
"2260","瓶裝水",516,122,"男性",2017-04-03,10
"2261","瓶裝水",16,48,"女性",2017-01-31,10
"2262","瓶裝水",517,256,"男性",2017-03-13,10
"2263","瓶裝水",264,230,"女性",2017-01-31,10
"2264","瓶裝水",517,256,"男性",2017-03-13,10
"2265","瓶裝水",431,15,"女性",2017-01-08,10
"2266","瓶裝水",265,235,"女性",2017-04-06,10
"2267","瓶裝水",265,235,"女性",2017-04-06,10
"2268","瓶裝水",518,12,"男性",2017-02-22,10
"2269","瓶裝水",183,108,"男性",2017-02-28,10
"2270","瓶裝水",19,144,"女性",2017-01-09,10
"2271","瓶裝水",268,48,"女性",2017-02-18,10
"2272","瓶裝水",268,48,"女性",2017-02-18,10
"2273","瓶裝水",184,283,"男性",2017-01-05,10
"2274","瓶裝水",20,77,"女性",2017-01-09,10
"2275","瓶裝水",45,124,"男性",2017-01-09,10
"2276","瓶裝水",156,171,"女性",2017-02-08,10
"2277","瓶裝水",323,248,"女性",2017-02-24,10
"2278","瓶裝水",212,147,"男性",2017-03-31,10
"2279","瓶裝水",410,200,"男性",2017-02-10,10
"2280","瓶裝水",99,148,"女性",2017-02-19,10
"2281","瓶裝水",520,43,"女性",2017-01-24,10
"2282","瓶裝水",270,112,"女性",2017-01-22,10
"2283","瓶裝水",383,182,"女性",2017-01-14,10
"2284","瓶裝水",521,82,"女性",2017-03-25,10
"2285","瓶裝水",215,44,"女性",2017-04-08,10
"2286","瓶裝水",358,253,"女性",2017-03-08,10
"2287","瓶裝水",435,231,"女性",2017-03-21,10
"2288","瓶裝水",23,233,"男性",2017-03-18,10
"2289","瓶裝水",100,243,"男性",2017-03-29,10
"2290","瓶裝水",24,53,"男性",2017-01-12,10
"2291","瓶裝水",24,53,"男性",2017-01-12,10
"2292","瓶裝水",522,8,"女性",2017-01-09,10
"2293","瓶裝水",523,281,"女性",2017-01-16,10
"2294","瓶裝水",24,53,"男性",2017-01-12,10
"2295","瓶裝水",25,138,"女性",2017-03-30,10
"2296","瓶裝水",102,161,"女性",2017-03-13,10
"2297","瓶裝水",189,192,"男性",2017-03-31,10
"2298","瓶裝水",272,14,"男性",2017-01-17,10
"2299","瓶裝水",26,42,"男性",2017-04-11,10
"2300","瓶裝水",74,290,"女性",2017-04-11,10
"2301","瓶裝水",497,209,"男性",2017-04-07,10
"2302","瓶裝水",524,265,"女性",2017-03-13,10
"2303","瓶裝水",468,53,"男性",2017-02-06,10
"2304","瓶裝水",191,270,"男性",2017-03-04,10
"2305","瓶裝水",275,297,"女性",2017-04-08,10
"2306","瓶裝水",329,270,"男性",2017-02-02,10
"2307","瓶裝水",275,297,"女性",2017-04-08,10
"2308","瓶裝水",525,250,"女性",2017-01-05,10
"2309","瓶裝水",525,250,"女性",2017-01-05,10
"2310","瓶裝水",275,297,"女性",2017-04-08,10
"2311","瓶裝水",1,166,"男性",2017-04-07,10
"2312","瓶裝水",28,238,"女性",2017-03-29,10
"2313","瓶裝水",526,7,"女性",2017-01-22,10
"2314","瓶裝水",526,7,"女性",2017-01-22,10
"2315","瓶裝水",106,298,"女性",2017-02-26,10
"2316","瓶裝水",29,204,"女性",2017-03-05,10
"2317","瓶裝水",107,118,"女性",2017-01-20,10
"2318","瓶裝水",29,204,"女性",2017-03-05,10
"2319","瓶裝水",30,19,"女性",2017-03-20,10
"2320","瓶裝水",527,220,"女性",2017-01-28,10
"2321","瓶裝水",30,19,"女性",2017-03-20,10
"2322","瓶裝水",527,220,"女性",2017-01-28,10
"2323","瓶裝水",445,80,"男性",2017-03-07,10
"2324","瓶裝水",445,80,"男性",2017-03-07,10
"2325","瓶裝水",196,205,"女性",2017-03-22,10
"2326","瓶裝水",527,220,"女性",2017-01-28,10
"2327","瓶裝水",250,14,"男性",2017-01-02,10
"2328","瓶裝水",527,220,"女性",2017-01-28,10
"2329","瓶裝水",110,119,"男性",2017-03-29,10
"2330","瓶裝水",506,165,"女性",2017-01-14,10
"2331","瓶裝水",197,232,"男性",2017-02-23,10
"2332","瓶裝水",111,67,"男性",2017-03-17,10
"2333","瓶裝水",423,219,"女性",2017-03-17,10
"2334","瓶裝水",281,90,"女性",2017-01-12,10
"2335","瓶裝水",32,57,"女性",2017-02-26,10
"2336","瓶裝水",282,103,"女性",2017-02-26,10
"2337","瓶裝水",367,54,"男性",2017-01-17,10
"2338","瓶裝水",531,220,"女性",2017-02-11,10
"2339","瓶裝水",144,3,"女性",2017-02-21,10
"2340","瓶裝水",398,137,"男性",2017-01-22,10
"2341","瓶裝水",282,103,"女性",2017-02-26,10
"2342","瓶裝水",113,250,"女性",2017-01-12,10
"2343","瓶裝水",532,298,"女性",2017-03-21,10
"2344","瓶裝水",83,88,"女性",2017-01-03,10
"2345","瓶裝水",84,292,"女性",2017-01-30,10
"2346","瓶裝水",36,222,"女性",2017-02-01,10
"2347","瓶裝水",9,93,"女性",2017-01-16,10
"2348","瓶裝水",400,172,"女性",2017-02-24,10
"2349","瓶裝水",283,130,"男性",2017-01-23,10
"2350","瓶裝水",534,168,"女性",2017-02-01,10
"2351","瓶裝水",511,89,"男性",2017-01-21,10
"2352","瓶裝水",284,182,"女性",2017-03-31,10
"2353","瓶裝水",372,49,"女性",2017-03-09,10
"2354","瓶裝水",452,37,"女性",2017-03-31,10
"2355","瓶裝水",285,98,"男性",2017-03-27,10
"2356","瓶裝水",176,281,"女性",2017-03-07,10
"2357","瓶裝水",38,284,"女性",2017-03-03,10
"2358","瓶裝水",286,156,"女性",2017-02-26,10
"2359","瓶裝水",117,20,"男性",2017-01-28,10
"2360","瓶裝水",535,152,"男性",2017-03-21,10
"2361","瓶裝水",39,91,"女性",2017-03-10,10
"2362","瓶裝水",535,152,"男性",2017-03-21,10
"2363","瓶裝水",202,186,"女性",2017-03-04,10
"2364","瓶裝水",535,152,"男性",2017-03-21,10
"2365","瓶裝水",90,62,"女性",2017-02-17,10
"2366","瓶裝水",120,292,"女性",2017-03-16,10
"2367","瓶裝水",41,99,"男性",2017-03-25,10
"2368","瓶裝水",288,245,"女性",2017-02-10,10
"2369","瓶裝水",122,133,"男性",2017-03-08,10
"2370","瓶裝水",536,8,"女性",2017-04-07,10
"2371","瓶裝水",41,99,"男性",2017-03-25,10
"2372","瓶裝水",289,88,"女性",2017-01-15,10
"2373","瓶裝水",537,46,"女性",2017-01-16,10
"2374","瓶裝水",457,28,"女性",2017-01-02,10
"2375","瓶裝水",377,228,"女性",2017-02-27,10
"2376","瓶裝水",124,66,"女性",2017-01-27,10
"2377","瓶裝水",181,165,"女性",2017-02-19,10
"2378","瓶裝水",516,122,"男性",2017-04-03,10
"2379","瓶裝水",42,205,"女性",2017-02-05,10
"2380","瓶裝水",516,122,"男性",2017-04-03,10
"2381","瓶裝水",43,64,"女性",2017-03-15,10
"2382","瓶裝水",458,36,"女性",2017-03-13,10
"2383","瓶裝水",43,64,"女性",2017-03-15,10
"2384","瓶裝水",378,13,"男性",2017-03-26,10
"2385","瓶裝水",126,124,"男性",2017-01-17,10
"2386","瓶裝水",540,291,"女性",2017-03-10,10
"2387","瓶裝水",459,164,"女性",2017-04-08,10
"2388","瓶裝水",379,187,"女性",2017-01-28,10
"2389","瓶裝水",43,64,"女性",2017-03-15,10
"2390","瓶裝水",210,108,"男性",2017-02-19,10
"2391","瓶裝水",292,213,"男性",2017-03-12,10
"2392","瓶裝水",542,149,"女性",2017-02-05,10
"2393","瓶裝水",44,182,"女性",2017-02-24,10
"2394","瓶裝水",44,182,"女性",2017-02-24,10
"2395","瓶裝水",128,286,"女性",2017-02-10,10
"2396","瓶裝水",269,246,"男性",2017-03-15,10
"2397","瓶裝水",98,3,"女性",2017-02-25,10
"2398","瓶裝水",129,184,"男性",2017-03-26,10
"2399","瓶裝水",45,124,"男性",2017-01-09,10
"2400","瓶裝水",21,75,"男性",2017-04-08,10
"2401","瓶裝水",157,208,"男性",2017-02-17,10
"2402","瓶裝水",130,62,"女性",2017-02-06,10
"2403","瓶裝水",213,281,"女性",2017-03-12,10
"2404","瓶裝水",270,112,"女性",2017-01-22,10
"2405","瓶裝水",545,156,"女性",2017-01-23,10
"2406","瓶裝水",296,77,"女性",2017-04-05,10
"2407","瓶裝水",435,231,"女性",2017-03-21,10
"2408","瓶裝水",23,233,"男性",2017-03-18,10
"2409","瓶裝水",215,44,"女性",2017-04-08,10
"2410","瓶裝水",133,144,"女性",2017-02-16,10
"2411","瓶裝水",133,144,"女性",2017-02-16,10
"2412","瓶裝水",385,2,"男性",2017-03-31,10
"2413","瓶裝水",547,46,"女性",2017-03-06,10
"2414","瓶裝水",547,46,"女性",2017-03-06,10
"2415","瓶裝水",48,239,"女性",2017-03-23,10
"2416","瓶裝水",48,239,"女性",2017-03-23,10
"2417","瓶裝水",49,118,"女性",2017-02-01,10
"2418","瓶裝水",218,115,"男性",2017-02-14,10
"2419","瓶裝水",134,234,"女性",2017-03-08,10
"2420","瓶裝水",387,71,"女性",2017-01-12,10
"2421","瓶裝水",467,88,"女性",2017-01-22,10
"2422","瓶裝水",103,74,"男性",2017-04-07,10
"2423","瓶裝水",299,225,"女性",2017-03-26,10
"2424","瓶裝水",467,88,"女性",2017-01-22,10
"2425","瓶裝水",50,226,"女性",2017-02-01,10
"2426","瓶裝水",300,139,"女性",2017-02-18,10
"2427","瓶裝水",524,265,"女性",2017-03-13,10
"2428","瓶裝水",220,123,"女性",2017-04-10,10
"2429","瓶裝水",551,49,"女性",2017-03-07,10
"2430","瓶裝水",469,47,"男性",2017-03-09,10
"2431","瓶裝水",391,141,"女性",2017-01-24,10
"2432","瓶裝水",221,270,"男性",2017-01-26,10
"2433","瓶裝水",53,87,"男性",2017-01-05,10
"2434","瓶裝水",553,207,"女性",2017-02-19,10
"2435","瓶裝水",302,171,"女性",2017-01-08,10
"2436","瓶裝水",221,270,"男性",2017-01-26,10
"2437","瓶裝水",221,270,"男性",2017-01-26,10
"2438","瓶裝水",138,294,"女性",2017-01-19,10
"2439","瓶裝水",303,55,"女性",2017-03-24,10
"2440","瓶裝水",555,156,"女性",2017-03-21,10
"2441","瓶裝水",555,156,"女性",2017-03-21,10
"2442","瓶裝水",55,160,"女性",2017-04-01,10
"2443","瓶裝水",304,100,"男性",2017-01-20,10
"2444","瓶裝水",555,156,"女性",2017-03-21,10
"2445","瓶裝水",471,259,"女性",2017-02-19,10
"2446","瓶裝水",555,156,"女性",2017-03-21,10
"2447","瓶裝水",56,1,"男性",2017-04-03,10
"2448","瓶裝水",280,96,"女性",2017-04-11,10
"2449","瓶裝水",472,123,"女性",2017-02-21,10
"2450","瓶裝水",224,18,"男性",2017-03-23,10
"2451","瓶裝水",224,18,"男性",2017-03-23,10
"2452","瓶裝水",57,33,"男性",2017-01-21,10
"2453","瓶裝水",58,73,"男性",2017-02-26,10
"2454","瓶裝水",197,232,"男性",2017-02-23,10
"2455","瓶裝水",58,73,"男性",2017-02-26,10
"2456","瓶裝水",558,156,"女性",2017-02-11,10
"2457","瓶裝水",58,73,"男性",2017-02-26,10
"2458","瓶裝水",309,120,"女性",2017-01-15,10
"2459","瓶裝水",560,224,"女性",2017-01-02,10
"2460","瓶裝水",33,232,"男性",2017-02-19,10
"2461","瓶裝水",531,220,"女性",2017-02-11,10
"2462","瓶裝水",560,224,"女性",2017-01-02,10
"2463","瓶裝水",226,162,"女性",2017-02-13,10
"2464","瓶裝水",310,264,"男性",2017-01-09,10
"2465","瓶裝水",561,188,"女性",2017-01-03,10
"2466","瓶裝水",477,244,"女性",2017-02-27,10
"2467","瓶裝水",59,98,"男性",2017-02-13,10
"2468","瓶裝水",199,256,"男性",2017-04-02,10
"2469","瓶裝水",85,251,"男性",2017-03-26,10
"2470","瓶裝水",60,70,"男性",2017-01-09,10
"2471","瓶裝水",227,252,"女性",2017-02-13,10
"2472","瓶裝水",478,19,"女性",2017-01-10,10
"2473","瓶裝水",563,20,"男性",2017-02-07,10
"2474","瓶裝水",61,80,"男性",2017-02-15,10
"2475","瓶裝水",312,225,"女性",2017-02-12,10
"2476","瓶裝水",61,80,"男性",2017-02-15,10
"2477","瓶裝水",229,197,"女性",2017-01-12,10
"2478","瓶裝水",146,222,"女性",2017-02-26,10
"2479","瓶裝水",230,181,"男性",2017-03-31,10
"2480","瓶裝水",146,222,"女性",2017-02-26,10
"2481","瓶裝水",314,240,"女性",2017-01-08,10
"2482","瓶裝水",404,111,"女性",2017-02-09,10
"2483","瓶裝水",314,240,"女性",2017-01-08,10
"2484","瓶裝水",566,184,"男性",2017-02-28,10
"2485","瓶裝水",404,111,"女性",2017-02-09,10
"2486","瓶裝水",147,148,"女性",2017-01-02,10
"2487","瓶裝水",315,76,"女性",2017-04-03,10
"2488","瓶裝水",567,275,"女性",2017-02-23,10
"2489","瓶裝水",567,275,"女性",2017-02-23,10
"2490","瓶裝水",63,229,"女性",2017-02-22,10
"2491","瓶裝水",567,275,"女性",2017-02-23,10
"2492","瓶裝水",406,70,"男性",2017-01-08,10
"2493","瓶裝水",316,106,"男性",2017-03-06,10
"2494","瓶裝水",317,69,"男性",2017-04-01,10
"2495","瓶裝水",486,170,"女性",2017-02-01,10
"2496","瓶裝水",569,68,"女性",2017-03-22,10
"2497","瓶裝水",317,69,"男性",2017-04-01,10
"2498","瓶裝水",291,253,"女性",2017-01-13,10
"2499","瓶裝水",377,228,"女性",2017-02-27,10
"2500","瓶裝水",151,74,"男性",2017-01-17,10
"2501","瓶裝水",125,234,"女性",2017-01-26,10
"2502","瓶裝水",318,205,"女性",2017-03-18,10
"2503","瓶裝水",153,93,"女性",2017-03-26,10
"2504","瓶裝水",319,293,"女性",2017-02-18,10
"2505","瓶裝水",487,130,"男性",2017-01-19,10
"2506","瓶裝水",487,130,"男性",2017-01-19,10
"2507","瓶裝水",154,26,"男性",2017-03-28,10
"2508","瓶裝水",154,26,"男性",2017-03-28,10
"2509","瓶裝水",489,27,"男性",2017-03-14,10
"2510","瓶裝水",572,87,"男性",2017-03-20,10
"2511","瓶裝水",572,87,"男性",2017-03-20,10
"2512","瓶裝水",573,127,"男性",2017-03-17,10
"2513","瓶裝水",490,47,"男性",2017-02-22,10
"2514","瓶裝水",239,15,"女性",2017-03-15,10
"2515","瓶裝水",155,219,"女性",2017-03-12,10
"2516","瓶裝水",573,127,"男性",2017-03-17,10
"2517","瓶裝水",320,197,"女性",2017-03-09,10
"2518","瓶裝水",129,184,"男性",2017-03-26,10
"2519","瓶裝水",239,15,"女性",2017-03-15,10
"2520","瓶裝水",410,200,"男性",2017-02-10,10
"2521","瓶裝水",294,10,"男性",2017-03-29,10
"2522","瓶裝水",356,7,"女性",2017-02-15,10
"2523","瓶裝水",491,130,"男性",2017-02-04,10
"2524","瓶裝水",411,237,"男性",2017-04-07,10
"2525","瓶裝水",492,154,"女性",2017-02-19,10
"2526","瓶裝水",323,248,"女性",2017-02-24,10
"2527","瓶裝水",577,152,"男性",2017-01-02,10
"2528","瓶裝水",357,170,"女性",2017-04-06,10
"2529","瓶裝水",546,83,"男性",2017-02-24,10
"2530","瓶裝水",159,56,"男性",2017-02-28,10
"2531","瓶裝水",325,147,"男性",2017-02-28,10
"2532","瓶裝水",326,189,"男性",2017-01-05,10
"2533","瓶裝水",327,200,"男性",2017-01-16,10
"2534","瓶裝水",493,214,"女性",2017-03-18,10
"2535","瓶裝水",327,200,"男性",2017-01-16,10
"2536","瓶裝水",579,69,"男性",2017-03-17,10
"2537","瓶裝水",494,53,"男性",2017-02-07,10
"2538","瓶裝水",579,69,"男性",2017-03-17,10
"2539","瓶裝水",327,200,"男性",2017-01-16,10
"2540","瓶裝水",244,217,"女性",2017-01-11,10
"2541","瓶裝水",161,220,"女性",2017-01-13,10
"2542","瓶裝水",580,120,"女性",2017-01-10,10
"2543","瓶裝水",497,209,"男性",2017-04-07,10
"2544","瓶裝水",328,115,"男性",2017-02-05,10
"2545","瓶裝水",416,151,"女性",2017-03-26,10
"2546","瓶裝水",417,116,"女性",2017-02-21,10
"2547","瓶裝水",329,270,"男性",2017-02-02,10
"2548","瓶裝水",246,193,"男性",2017-02-09,10
"2549","瓶裝水",75,39,"女性",2017-04-10,10
"2550","瓶裝水",581,202,"男性",2017-01-14,10
"2551","瓶裝水",500,153,"男性",2017-02-17,10
"2552","瓶裝水",76,218,"男性",2017-03-06,10
"2553","瓶裝水",247,19,"女性",2017-01-20,10
"2554","瓶裝水",330,60,"男性",2017-03-27,10
"2555","瓶裝水",76,218,"男性",2017-03-06,10
"2556","瓶裝水",418,141,"女性",2017-04-07,10
"2557","瓶裝水",501,215,"男性",2017-04-09,10
"2558","瓶裝水",331,163,"女性",2017-03-26,10
"2559","瓶裝水",77,218,"男性",2017-02-28,10
"2560","瓶裝水",77,218,"男性",2017-02-28,10
"2561","瓶裝水",2,276,"男性",2017-02-18,10
"2562","瓶裝水",584,203,"男性",2017-03-03,10
"2563","瓶裝水",502,13,"男性",2017-03-13,10
"2564","瓶裝水",78,91,"女性",2017-02-01,10
"2565","瓶裝水",503,274,"男性",2017-02-09,10
"2566","瓶裝水",585,116,"女性",2017-01-13,10
"2567","瓶裝水",333,282,"女性",2017-03-12,10
"2568","瓶裝水",586,234,"女性",2017-04-04,10
"2569","瓶裝水",333,282,"女性",2017-03-12,10
"2570","瓶裝水",334,119,"男性",2017-01-18,10
"2571","瓶裝水",587,54,"男性",2017-01-13,10
"2572","瓶裝水",334,119,"男性",2017-01-18,10
"2573","瓶裝水",588,83,"男性",2017-03-13,10
"2574","瓶裝水",5,253,"女性",2017-01-27,10
"2575","瓶裝水",506,165,"女性",2017-01-14,10
"2576","瓶裝水",252,136,"男性",2017-02-03,10
"2577","瓶裝水",588,83,"男性",2017-03-13,10
"2578","瓶裝水",336,263,"女性",2017-02-08,10
"2579","瓶裝水",589,268,"男性",2017-02-08,10
"2580","瓶裝水",336,263,"女性",2017-02-08,10
"2581","瓶裝水",589,268,"男性",2017-02-08,10
"2582","瓶裝水",476,80,"男性",2017-03-22,10
"2583","瓶裝水",253,133,"男性",2017-02-10,10
"2584","瓶裝水",337,108,"男性",2017-04-09,10
"2585","瓶裝水",254,190,"男性",2017-04-11,10
"2586","瓶裝水",590,83,"男性",2017-02-20,10
"2587","瓶裝水",561,188,"女性",2017-01-03,10
"2588","瓶裝水",8,230,"女性",2017-04-01,10
"2589","瓶裝水",450,285,"男性",2017-01-07,10
"2590","瓶裝水",283,130,"男性",2017-01-23,10
"2591","瓶裝水",173,93,"女性",2017-01-16,10
"2592","瓶裝水",338,106,"男性",2017-02-14,10
"2593","瓶裝水",339,18,"男性",2017-02-03,10
"2594","瓶裝水",592,229,"女性",2017-04-01,10
"2595","瓶裝水",9,93,"女性",2017-01-16,10
"2596","瓶裝水",340,163,"女性",2017-03-03,10
"2597","瓶裝水",512,130,"男性",2017-02-19,10
"2598","瓶裝水",340,163,"女性",2017-03-03,10
"2599","瓶裝水",593,6,"女性",2017-02-13,10
"2600","瓶裝水",340,163,"女性",2017-03-03,10
"2601","瓶裝水",593,6,"女性",2017-02-13,10
"2602","瓶裝水",512,130,"男性",2017-02-19,10
"2603","瓶裝水",88,229,"女性",2017-02-14,10
"2604","瓶裝水",594,189,"男性",2017-04-04,10
"2605","瓶裝水",341,153,"男性",2017-04-04,10
"2606","瓶裝水",594,189,"男性",2017-04-04,10
"2607","瓶裝水",11,202,"男性",2017-01-08,10
"2608","瓶裝水",427,156,"女性",2017-02-24,10
"2609","瓶裝水",344,129,"女性",2017-03-18,10
"2610","瓶裝水",595,97,"女性",2017-01-06,10
"2611","瓶裝水",428,31,"男性",2017-02-22,10
"2612","瓶裝水",13,105,"男性",2017-03-24,10
"2613","瓶裝水",91,221,"男性",2017-03-24,10
"2614","瓶裝水",596,26,"男性",2017-02-18,10
"2615","瓶裝水",597,279,"男性",2017-03-05,10
"2616","瓶裝水",346,13,"男性",2017-03-16,10
"2617","瓶裝水",14,297,"女性",2017-01-21,10
"2618","瓶裝水",597,279,"男性",2017-03-05,10
"2619","瓶裝水",93,102,"男性",2017-02-14,10
"2620","瓶裝水",487,130,"男性",2017-01-19,10
"2621","瓶裝水",348,194,"女性",2017-02-16,10
"2622","瓶裝水",598,79,"男性",2017-03-12,10
"2623","瓶裝水",349,77,"女性",2017-02-13,10
"2624","瓶裝水",598,79,"男性",2017-03-12,10
"2625","瓶裝水",94,268,"男性",2017-03-12,10
"2626","瓶裝水",95,190,"男性",2017-04-05,10
"2627","瓶裝水",264,230,"女性",2017-01-31,10
"2628","瓶裝水",599,105,"男性",2017-03-09,10
"2629","瓶裝水",350,188,"女性",2017-01-14,10
"2630","瓶裝水",600,142,"女性",2017-02-22,10
"2631","瓶裝水",350,188,"女性",2017-01-14,10
"2632","瓶裝水",600,142,"女性",2017-02-22,10
"2633","瓶裝水",518,12,"男性",2017-02-22,10
"2634","瓶裝水",601,87,"男性",2017-01-29,10
"2635","瓶裝水",351,72,"男性",2017-01-08,10
"2636","瓶裝水",351,72,"男性",2017-01-08,10
"2637","瓶裝水",96,103,"女性",2017-03-12,10
"2638","瓶裝水",603,177,"女性",2017-03-23,10
